Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time ,Year,Month,Day,Time,Flag,Temp,Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-80.61,51.29,MOOSONEE,6075420,2025-04-26 8:00,2025,4,26,8:00,,2.6,,-4.9,,58,,0,,36,,9,,16.1,,102.41,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 9:00,2025,4,26,9:00,,4.9,,-4.1,,52,,0,,35,,13,,16.1,,102.41,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 10:00,2025,4,26,10:00,,6.4,,-4.5,,46,,0,,2,,13,,16.1,,102.39,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 11:00,2025,4,26,11:00,,7.3,,-4.4,,43,,0,,1,,11,,16.1,,102.39,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 12:00,2025,4,26,12:00,,7.1,,-3.9,,46,,0,,9,,15,,16.1,,102.34,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 13:00,2025,4,26,13:00,,7.5,,-3.3,,46,,0,,11,,11,,16.1,,102.3,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 14:00,2025,4,26,14:00,,7.8,,-3.1,,46,,0,,9,,11,,16.1,,102.27,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 15:00,2025,4,26,15:00,,8.2,,-2.8,,46,,0,,8,,13,,16.1,,102.2,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 16:00,2025,4,26,16:00,,8.5,,-2.5,,46,,0,,8,,13,,16.1,,102.14,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 17:00,2025,4,26,17:00,,8.9,,-2.5,,45,,0,,7,,11,,16.1,,102.1,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 18:00,2025,4,26,18:00,,8.9,,-2.7,,44,,0,,8,,9,,16.1,,102.07,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 19:00,2025,4,26,19:00,,8.3,,-2.4,,47,,0,,11,,4,,16.1,,102.05,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 20:00,2025,4,26,20:00,,4.5,,-2.5,,60,,0,,19,,4,,16.1,,102.03,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 21:00,2025,4,26,21:00,,3.5,,-2,,67,,0,,21,,8,,16.1,,102.03,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 22:00,2025,4,26,22:00,,1.5,,-2.5,,75,,0,,21,,5,,16.1,,102,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-26 23:00,2025,4,26,23:00,,2.5,,-3.1,,67,,0,,21,,9,,16.1,,101.97,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-27 0:00,2025,4,27,0:00,,3.1,,-3.1,,64,,0,,22,,13,,16.1,,101.96,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-27 1:00,2025,4,27,1:00,,2.5,,-3.2,,66,,0,,22,,13,,16.1,,101.93,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-27 2:00,2025,4,27,2:00,,1.7,,-3.2,,70,,0,,22,,13,,16.1,,101.9,,,,,,
-80.61,51.29,MOOSONEE,6075420,2025-04-27 3:00,2025,4,27,3:00,,1.6,,-3.5,,69,,0,,22,,15,,16.1,,101.89,,,,,,
